rank,followers,engagement_rate,category,potential_reach,country,channel_name,channel_id
66,498000.0,0.58,unknown,149400.0,ecuador,ben 10 (2016),UC9PVGpJVaPzeSiaDKTIoD7w
67,491000.0,0.58,unknown,147300.0,ecuador,ErickGN,UCHdlIN9ML84kiJgrh0AmZYA
68,465000.0,0.58,unknown,139500.0,ecuador,JushiTo,UCD4gB5Rr1G5MA92K9v84aig
69,464000.0,0.58,unknown,139200.0,ecuador,PC fácil Digital,UCKPlk0uN5ydu5kH03CY9EVQ
70,462000.0,0.58,unknown,138600.0,ecuador,Bubaloh,UCo7nkFLLpL2D-TfU2GwLXgg
71,461000.0,0.58,unknown,138300.0,ecuador,MOFLETV,UCxVjI2MMQD74BtWfQuWSo_Q
72,453000.0,0.58,video gaming,135900.0,ecuador,Chaval´s Gameplays,UCMuwWguuOUj_lOdsiE9et-w
73,435000.0,0.1,unknown,130500.0,ecuador,Ramón Torres Psicólogo Oficial,UC879sSxcToO3pbkkdi8Y-eg
74,433000.0,0.58,unknown,129900.0,ecuador,VILLADROOP,UCOWNxSh110y4czGk03oC9rw
75,427000.0,0.58,unknown,128100.0,ecuador,Ahora Pit,UCmIqy8hFea4zxFom67ra32w
76,426000.0,0.58,unknown,127800.0,ecuador,Jorge E. Penagos P.,UCxlDL-ZpdAzESIvr-9cbjjw
77,424000.0,0.3,unknown,127200.0,ecuador,Zarex,UCa3P1zy6RvbmYd7ut20izDw
78,416000.0,0.58,unknown,124800.0,ecuador,Raul Alejo,UCY2TExlp2plFrdTUOBhhgIw
79,411000.0,0.5,unknown,123300.0,ecuador,Luz María Historias de Vida,UC2M2U64a1frYW0oXh-9jzPg
80,404000.0,0.58,unknown,121200.0,ecuador,Esta Es Mi Historia Tv,UCAbHJYCH9kGY92rBqVac-Ow
81,402000.0,0.58,unknown,120600.0,ecuador,SELENE YT,UCG7az8mRcybvaImh_KIy0yw
82,394000.0,0.1,unknown,118200.0,ecuador,Capsules for Alma - Ricardo Bonilla,UCry8j-3lNmnn65Z906UnwFA
83,388000.0,0.58,unknown,116400.0,ecuador,Orquiplanet,UCGjRlQ3fT35a8z015A71yTA
84,387000.0,0.8,unknown,116100.0,ecuador,RayXaX,UCDCq_4XxhMHIAG850pHcM9A
85,379000.0,0.3,unknown,113700.0,ecuador,Rabbito,UCEmimq4jw6uVL2HiaN5_2kg
86,378000.0,1.3,unknown,113400.0,ecuador,Damian,UCIh-g_DaRRxn9PWfj1Kpvfw
87,375000.0,0.58,unknown,112500.0,ecuador,Miranda García Delicias Ecuatorianas,UCD618AB54f0UXnhp8EZ6YIw
88,364000.0,0.58,unknown,109200.0,ecuador,Pavlova Charpentier,UCT2J9abS8F2Ja60gncodM0w
89,356000.0,0.58,unknown,106800.0,ecuador,Doctor Amor,UCtPOzqJMV0iuhu5Rm7c1FKQ
90,356000.0,0.58,unknown,106800.0,ecuador,Otro canal sin sentido,UC1MNgg87Hfgc5bl99ZFHizg
91,353000.0,0.2,unknown,105900.0,ecuador,Canal del Sagrado Corazón de Jesús,UCqtjE3Ogul1-WIFpxBFpOlQ
92,350000.0,0.1,unknown,105000.0,ecuador,Conciencia Cristiana,UCVZ9sWJlPmVzmTjD9LQKBFw
93,346000.0,0.58,music,103800.0,ecuador,dapy,UC3AI4eAETh4T-w6M4ZkTI1A
94,338000.0,3.2,unknown,101400.0,ecuador,Adrian Siup,UC4-ZfsgSWtDJTYNP9wCMbRw
95,338000.0,0.58,unknown,101400.0,ecuador,artemanual,UC00aHUD5Gon8Kk0K7t_hQww
96,338000.0,1.6,unknown,101400.0,ecuador,Catherine Brett,catherinebrett
97,336000.0,0.58,unknown,100800.0,ecuador,no-noticias oficial,UCph-gg9DqVZffPcEFT4O_Bg
98,336000.0,0.58,unknown,100800.0,ecuador,Dj Rick'tronick,UC3k1qvvHsT_1WK05cn8l2sQ
99,335000.0,0.58,unknown,100500.0,ecuador,illusiøns,UCYbfKltcsu0vT9tTfZQ_72A
100,328000.0,0.58,unknown,98400.0,ecuador,En vida de las Gallinas 2,UC1YPlfg3kWP7Es1XFSWkTLQ
1,2600000.0,0.55,education writers,794200.0,guatemala,Pastor Cash Luna,pastorcashluna
2,1900000.0,0.41,entertainment and music music actors,579500.0,guatemala,Miel San Marcos,mielsanmarcos
3,1700000.0,1.8,entertainment and music actors journalists modeling,518799.99999999994,guatemala,Gaby Asturias (oficial),gaby_asturias
4,1300000.0,0.71,art fitness fitness and health entertainment and music,397800.0,guatemala,Cynthia Arana,aranacynthia
5,1200000.0,0.33,music actors,374300.0,guatemala,P O E T A D E L C I E L O,poeta.delcielo
6,912800.0,0.67,"actors journalists film, music & books art",273800.0,guatemala,Sandy Mendez,sandy_mendezgt
7,904200.0,0.05,unknown,271300.0,guatemala,Noti7,noti7_guatemala
8,755100.0,0.23,beauty and self care actors virtualization journalists,226500.0,guatemala,Aida Estrada De Jaén,aidacorazon
9,720900.0,0.14,family life and society marketing and advertising events,216300.0,guatemala,𝓒𝓾𝓮𝓷𝓽𝓪 𝓸𝓯𝓲𝓬𝓲𝓪𝓵 𝓭𝓮 𝓛𝓪 𝓜𝓪𝔂𝓻𝓲𝓽𝓪 💕,lamayrita89
10,688200.0,0.15,family business and finance actors,206500.0,guatemala,Pamela Alfaro,pamelaalfaro07
11,678400.0,10.49,entertainment and music,203500.0,guatemala,Natalan,_natalan
12,615000.0,3.25,celebrity,184500.0,guatemala,Alle Lee 🇬🇹🇨🇳,allecakes_
13,516700.00000000006,4.19,unknown,155000.0,guatemala,EL PRIMASO 👦🏻,yosoyelprimaso
14,468400.0,6.36,art,140500.0,guatemala,Alexandra Díaz,alexmidiaz
15,465000.0,0.11,entertainment and music actors,139500.0,guatemala,Daniel Uzcategui,danieluzcateguir
16,461300.0,0.82,business and finance celebrity music actors,138400.0,guatemala,Jeimmy Aburto (La Única) 👑🎤📺,jeimmy_aburto
17,453400.0,0.29,travel actors,136000.0,guatemala,Emisoras Unidas,emisorasunidas
18,396600.0,4.22,arts and crafts education food and drink food,119000.0,guatemala,Julián Ángel ▲,historiasdelciervo
19,389000.0,0.59,sports food actors journalists,116700.0,guatemala,Michelle Rossell,michi_rossell
20,385900.0,2.0,actors virtualization,115800.0,guatemala,Luis Morales Jr,luismoralesjr
21,376000.0,0.73,pets,112800.0,guatemala,Nancy Calderón,nancycc28
22,349200.0,0.18,travel news actors,104800.0,guatemala,Guatemala.com,guatemala
23,347900.0,1.51,pets,104400.0,guatemala,🌺Joselyn🐾Grajeda💦,joshi3y
24,339800.0,0.82,entertainment and music business and finance television actors,101900.0,guatemala,Tv Azteca Guate,tvaztecaguate
25,330600.0,1.4,unknown,99200.0,guatemala,Amanda Lebrón,amandalebron_oficial
26,320000.0,0.81,education automotive actors,96000.0,guatemala,Tuti Furlán,tutifurlan
27,313400.0,0.36,education marketing and advertising actors,94000.0,guatemala,Buga Oliva,bugaolivaa
28,313200.0,0.44,entertainment and music celebrity actors,94000.0,guatemala,Ese Maje Engasado,esemajeengasado
29,301300.0,0.58,education outdoor activity,90400.0,guatemala,Véliz Castillo,velizcastillo_
30,296100.0,0.24,entertainment and music celebrity business and finance actors,88800.0,guatemala,Carlos Guerrero,ccarlosguerrero
31,293800.0,0.14,medical health,88100.0,guatemala,Alejandro Giammattei,dr.giammattei
32,282400.0,0.87,fitness and health actors,84700.0,guatemala,🧿Brenda Hughes🧿,bren_hughes
33,280100.0,0.35,entertainment and music actors virtualization journalists,84000.0,guatemala,ALKAHID 🦋🇻🇪,fherggyk
34,274400.0,0.29,unknown,82300.0,guatemala,Leonardo Jaén,leojaen
35,268000.0,2.47,business and finance,80400.0,guatemala,Jairo Gonzalez,mrjairogonzalez
36,265600.0,0.44,fitness and health entertainment and music actors journalists,79700.0,guatemala,Audie Alexandre Ariza Valera,alexvinotinto
37,254600.0,1.08,sports,76400.0,guatemala,Niurka Nahomi oliva villeda,niurkanahomi
38,251700.0,2.56,unknown,75500.0,guatemala,Emily Haylín Sandoval,emilyhaylin
39,247800.0,1.28,sports actors modeling,74300.0,guatemala,Edgar Siliezar,edgaroficial.sv
40,246800.0,0.64,photography travel nature & outdoors architecture,74100.0,guatemala,QuePeladoGuate / Guatemala,quepeladoguate
41,245800.0,2.44,actors fashion,73700.0,guatemala,Gloria Alvarez,glorialvarezc
42,244800.0,5.39,fitness and health,73400.0,guatemala,ESTEFi✨,eestefi
43,239500.0,4.27,actors,71900.0,guatemala,Ayman Radi,aymanradi
44,223500.0,0.49,unknown,67000.0,guatemala,Eddy Lopez,whereiseddynow
45,221700.0,2.6,entertainment and music,66500.0,guatemala,Janaimar,janaimarmusic
46,219200.0,1.17,entertainment and music fashion and accessories celebrity actors,65800.0,guatemala,Rafael Oropeza,rafaeloropezag
47,212500.0,2.23,fitness and health family,63700.0,guatemala,Samara (La Pantera),samaracbt
48,211800.0,1.2,unknown,63500.0,guatemala,Fredy Jiménez / Vida y Poesía,fredyjimenez.gt
49,209200.0,0.26,education life and society actors virtualization,62800.0,guatemala,Amilcar Montejo,amilcarmontejo
50,205100.0,0.3,photography actors,61500.0,guatemala,L U I S B A R I L L A S,luisbarillass_
51,203800.0,0.15,home and garden,61100.0,guatemala,Frank Avana Frank Rodriguez,frankavana_
52,203400.0,0.2,actors modeling,61000.0,guatemala,frank de leon,leonfrankde
53,202700.0,13.3,entertainment and music,60800.0,guatemala,Cristian Cermeño,zosiri
54,198600.0,1.16,entertainment and music acting and drama actors journalists,59600.0,guatemala,Susana Morazan,susanamorazan7
55,195900.0,0.95,songwriting music singer,58800.0,guatemala,Gaby Moreno,gaby_moreno
56,193300.0,1.93,auto and vehicles actors,58000.0,guatemala,Luis Muñoz 🇬🇹/🇲🇽,luisguate
57,192400.0,5.31,acting and drama entertainment and music virtualization actors,57700.0,guatemala,Pamela Paz,pamelapaz_
58,191600.0,0.6,fashion and accessories music actors modeling,57500.0,guatemala,DRESSY,dressy.gt
59,184300.0,1.71,sports soccer,55300.0,guatemala,Comunicaciones Fútbol Club,cremasoficial
60,182700.0,5.01,art,54800.0,guatemala,Josy Esteban Chigua Canales,josyesteban
61,182400.0,0.99,romance and wedding,54700.0,guatemala,,Sυαɳι Rαɱιɾҽȥ ♛ ღ @rsuanni_fit
62,180100.0,1.63,arts and crafts education business and finance actors,54000.0,guatemala,Erianna Villafañe 🤍,ericiosa
63,178000.0,8.91,unknown,53400.0,guatemala,Evelyn Rivera,evelynrivera_gt
64,177100.0,1.34,travel,53100.0,guatemala,Kevin Rodríguez y Tania de León,viajaconnosotrosgt
65,174400.0,0.6,nature,52300.0,guatemala,Sara Guerrero Ch ☆,saraguerrerogt
66,162000.0,0.51,unknown,48600.0,guatemala,Ay Carmela,aycarmelagt
67,162000.0,0.31,entertainment and music video gaming actors music,48600.0,guatemala,Esperanza de Vida,esperanzadevida
68,161300.0,2.14,actors virtualization journalists,48400.0,guatemala,CHICOSCRISTIANOS.GT,chicoscristianos_
69,159400.0,1.57,entertainment and music actors,47800.0,guatemala,Roberto Urbina,robeurbina
70,156300.0,1.37,travel community,46900.0,guatemala,Explorando Guatemala,explorandoguatemala
71,155700.0,0.5,actors journalists,46700.0,guatemala,Neto Bran,netobran_
72,154400.0,4.15,unknown,46300.0,guatemala,Kristh Albeno,kristhalbeno
73,154300.0,0.74,entertainment and music music celebrities humor,46300.0,guatemala,Hancer,hanceroficial
74,150800.0,10.33,parenting fitness modeling,45200.0,guatemala,Sergio Mejia,sergiofromudy
75,149300.0,1.07,marketing and advertising,44800.0,guatemala,Alejandra Andrino Ginecóloga,medifemgt
76,148900.0,9.04,life and society,44700.0,guatemala,Chiwipk,chiwi.pk
77,148400.0,1.2,unknown,44500.0,guatemala,esmelachapina,esmelachapina
78,146700.0,0.98,actors,44000.0,guatemala,Carlos Luna,cashitoluna
79,140800.0,2.99,actors,42200.0,guatemala,Josenz ✖️,angeljosenz
80,140400.0,1.67,education actors virtualization,42100.0,guatemala,Odily Pineda,odilypinedaq
81,140300.0,1.36,entertainment and music,42100.0,guatemala,Oscar de León,cokac07
82,140200.0,0.57,entertainment and music music actors virtualization,42100.0,guatemala,Bani Muñoz,banimunozoficial
83,140200.0,6.74,unknown,42100.0,guatemala,𝓜𝓪𝔂𝓮 • 𝓥𝓪𝓻𝓰𝓪𝓼,maye.vargas15
84,139200.0,1.94,celebrity,41800.0,guatemala,Jesus Suadi,jesus_suadi
85,138200.0,0.68,art,41500.0,guatemala,Ingrid Alvarez,ingrid_alvarezgt
86,136200.0,1.1,unknown,40900.0,guatemala,CSD Municipal,rojos_municipal
87,136200.0,0.2,unknown,40900.0,guatemala,Manny_oficial,manny_oficial18
88,135900.0,1.07,photography,40800.0,guatemala,Pablo Galindo,360guatemala
89,135700.0,0.19,entertainment and music soccer actors,40700.0,guatemala,chilero_david,chilero_david
90,134300.0,0.1,unknown,40300.0,guatemala,Madelyn sanchez🇬🇹,madelyn_moon_girls
91,133000.0,1.45,unknown,39900.0,guatemala,Valy 🐰 | Joyería | Vestidos,valy.gt
92,132200.0,10.95,arts and crafts actors,39700.0,guatemala,mikel garcia,_mikelgarcia
93,131700.0,1.06,entertainment and music food travel actors,39500.0,guatemala,Pablo Villagran,pablomas79
94,130800.00000000001,1.03,fashion and accessories lifestyle,39200.0,guatemala,Alyssa Cate,alyssaya
95,130600.0,1.51,fashion and accessories news actors,39200.0,guatemala,Loraine Quinto,lorainequinto
96,130000.0,5.04,travel,39000.0,guatemala,Te Amo Guatelinda,teamoguatelinda
97,129800.00000000001,4.78,food,38900.0,guatemala,GU YUN KIM,soykyu0220
98,129100.0,0.8,home and garden fashion actors,38700.0,guatemala,MELA🇨🇷,melannygrossi
99,127100.0,4.8,entertainment and music,38100.0,guatemala,A el Vale le vale 🧿🇬🇹,mevale_1
100,126300.0,0.47,nature travel food and drink,37900.0,guatemala,Guate Impresionante,guateimpresionante
1,3900000.0,0.58,unknown,1200000.0,guatemala,Jexs,UCapRTMkO4n3LP5dkmIayy5A
2,2800000.0,0.58,unknown,852000.0,guatemala,Natalan,UCBp8uzjMbdkMwON1v5DXWRg
3,2000000.0,0.58,unknown,612000.0,guatemala,VAMOS AL PUNTO,UC1MpNVxs7F2NryXhrF4CKoA
4,1500000.0,0.1,unknown,450000.0,guatemala,Hola Soy Jose Games,UCNOYyBDWWB4tqin8hmnAymw
5,1500000.0,7.6,video gaming,441000.0,guatemala,Game Fer,UCqnDU-ohUI6Vd8GoLzHnd_g
6,1100000.0,0.7,unknown,342000.0,guatemala,Lesma VR,UCkRyqjV0MMw9L4AFQPNpTrQ
7,980000.0,0.58,unknown,294000.0,guatemala,Cash Luna,UCSg7bTPiL33TexOEOzF-d0g
8,944000.0,0.58,unknown,283200.0,guatemala,Master Loquendo,UCGxsdFZIGyo3e53yCED7QhA
9,873000.0,0.1,unknown,261899.99999999997,guatemala,Ese Maje Engasado,UCTizqMNOKtwOv0w5s4w9Mtg
10,859000.0,0.58,unknown,257700.0,guatemala,RaniArts,UCpqIW0f1XZJrNQTzE-6IjBw
11,706000.0,0.58,unknown,211800.0,guatemala,Cristian Cermeño,UCQCJppM-F5sDfMoym12K4Fw
12,686000.0,1.0,unknown,205800.0,guatemala,K.I.R.A,UCJ3yJyBtol13K93rBi5yLOA
13,619000.0,0.3,unknown,185700.0,guatemala,JAIJO PLAY,UCsszmHySpA-lvjpT_n4eZhg
14,575000.0,3.1,unknown,172500.0,guatemala,Jexslive,UC547RK-4Q0TYMkermnJV3mw
15,540000.0,0.58,unknown,162000.0,guatemala,Prensa Libre,UCEepOY2svuxbsJ-zsAPT9Fg
16,538000.0,0.58,unknown,161400.0,guatemala,TN23,UCt5Dw7ePnn0AqPqRF8Xpjkw
17,520000.0,0.58,unknown,156000.0,guatemala,SOMA GAMER,UCW8ex2xI41UJmu79Z1CU0EQ
18,504000.0,0.58,unknown,151200.0,guatemala,difosatv,UCn7J9Zs1p55edN5j-2eGmFQ
19,496000.0,0.58,unknown,148800.0,guatemala,MejorVida99,UCf-rVRX0RFP61wc6gp5arSg
20,446000.0,0.58,unknown,133800.0,guatemala,Combate Guatemala,UCaCfreTciDSzzw8-jbT0j0A
21,433000.0,0.58,unknown,129900.0,guatemala,Noti7,UCVpSRoZgngfSL03Nlbjtq9A
22,401000.0,0.58,unknown,120300.0,guatemala,Daniex,UCscD8Wq-gEFy9HgZfWq4zLA
23,400000.0,15.4,unknown,120000.0,guatemala,Miguelgui,erre22
24,379000.0,0.2,unknown,113700.0,guatemala,Mundo Luz Producciones,UC0tukQJ6ulXOPGQe4TEwlXA
25,376000.0,0.2,unknown,112800.0,guatemala,The Marcony Games,UCvBBGdxN3XtE6D8GEcbY8ag
26,375000.0,0.2,unknown,112500.0,guatemala,Videos Chapin,UCyB8fJ2A8N5dWbKtH6-FZww
27,371000.0,0.58,unknown,111300.0,guatemala,iWilly Gammer,UCCNPxtw1WrZ-KHCTVNsSFTg
28,371000.0,0.58,unknown,111300.0,guatemala,Expediente Criminal,UCnZlntbFJ1B81ZX1qXa8Mmg
29,369000.0,0.58,unknown,110700.0,guatemala,JULIAN LOBOS,UCepdColcsgjDkrA_SQVVrIQ
30,354000.0,0.58,unknown,106200.0,guatemala,Lead,UCaEJweiUA8k1f28g_cHaKVA
31,341000.0,1.2,unknown,102300.0,guatemala,Pesca y Aventura,UCmRwHma3xWimKnkyvNwX2TQ
32,336000.0,0.58,unknown,100800.0,guatemala,Poetadelcielogt,UCAyNV48ilNUyVYqYxwltQKA
33,328000.0,1.2,unknown,98400.0,guatemala,Dibujosander00,UCmCu6Xu0Iim-dwczXJzipFQ
34,326000.0,0.58,unknown,97800.0,guatemala,Star India,UCDgX7RyIwuDwDLdXgpql-yg
35,301000.0,0.6,unknown,90300.0,guatemala,GAMEDROIT,UCYgHoOsR73fczdG-TbaGNAQ
36,286000.0,0.58,unknown,85800.0,guatemala,Ghetto Living,UCsDpJQPuqCXsYComygi_D6Q
37,278000.0,0.3,unknown,83400.0,guatemala,Luis Duarte Tai Chi & Qi Gong,UCKWzbVmoLpgD0cA7SbTI3Bw
38,277000.0,0.58,unknown,83100.0,guatemala,Profesor Pedro Morales Tuto Flauta,UC65KFgP-pjaMaBA7ksHO2QQ
39,276000.0,0.58,unknown,82800.0,guatemala,Creo en ti Jesús,UCdaw87_Tl9A3_w3iJLTgxDA
40,269000.0,2.6,unknown,80700.0,guatemala,Benja,UCTb_E1MTdQ9XmIRsn48Cggw
41,266000.0,5.3,unknown,79800.0,guatemala,Biología 2.0,UCnIKTctBSOvd7orS8z80yag
42,266000.0,1.1,unknown,79800.0,guatemala,Grecia Recinos,UCtlKGC04noVlqCXRJlHpcTg
43,260000.0,0.1,unknown,78000.0,guatemala,David Canek,UCAYXF9MA4vbGRqLD1B6p3oQ
44,248000.0,0.58,unknown,74400.0,guatemala,Nuestro Mundo,UC_Lj2naQPP8vmyDu-AEOo-w
45,237000.0,0.58,unknown,71100.0,guatemala,Jayiz STUDIOS Alabanzas & mucho más,UC-CNw5HLC9XLqK-YoTJjE2g
46,231000.0,0.58,unknown,69300.0,guatemala,Criss Audio Productions and Full HD Videos,UCd27lhfUaQne_Wm7NrQqFBw
47,230000.0,0.58,unknown,69000.0,guatemala,Casa de Dios,UCEZHwD0nap3ihfRsOq4VrXQ
48,225000.0,0.58,unknown,67500.0,guatemala,Produccion,UCtrcm0R40KN7UNamL62wDog
49,216000.0,0.5,unknown,64800.0,guatemala,Scarwal Zone,UCOHkRVwKJvzOINKG5xcBSmg
50,215000.0,0.3,unknown,64500.0,guatemala,Davines27,UC_x83lNQVhtcFiEnl43Pe4Q
51,208000.0,0.58,unknown,62400.0,guatemala,YoutuberChinto,UCoi3Jv_ta8Re9LME252leMg
52,203000.0,0.1,unknown,60900.0,guatemala,LUINEITOR360,UCfbQj9vI-0WsrIymsPm5_jQ
53,200000.0,0.58,unknown,60000.0,guatemala,CANAL 8 ALASKA TV,UCvR6F5PtktCKcW70-vif0tg
54,197000.0,0.3,unknown,59100.0,guatemala,Tuti Furlán,UC5aHdUuSsRfRWER7c9WpqMA
55,196000.0,0.3,unknown,58800.0,guatemala,Anna la Ucraniana,UCcd54hNnnHE92keIheXmIcQ
56,195000.0,0.1,unknown,58500.0,guatemala,CANAL 502,UCfI3Z2pQ8EV7QSMYOs3V5UA
57,195000.0,0.1,unknown,58500.0,guatemala,الكتريك ميكس electric mix,UCiZONaGBeUrFxyH5QKT9iLw
58,192000.0,0.58,unknown,57600.0,guatemala,EduMan7,UChBDzIUjuXCn2VqHZBBdE0A
59,186000.0,0.58,unknown,55800.0,guatemala,REALITY NOTICIAS,UCX5FeQ3AJE6ds-LAQDhodyg
60,185000.0,0.58,music,55500.0,guatemala,Jasa Music,UCTcDVLG5S43jUuKTf44C57A
61,184000.0,0.58,unknown,55200.0,guatemala,Telediario,UCxh_zFUyGTadP_rTjYbhuzA
62,179000.0,10.8,unknown,53700.0,guatemala,malikskies,UCOS8ZmD8rCKcPzT37YsVPTw
63,177000.0,0.2,unknown,53100.0,guatemala,Mi Bella Guatemala,UCyOsh2hy8_aRe0C_gnchHJA
64,170000.0,0.58,unknown,51000.0,guatemala,Manualidades La Manita Felíz,UCJGG7isNuQBSpWbPGppM_3g
65,168000.0,1.0,music,50400.0,guatemala,Mose,UCSvv0vpCTvpF-Cy44XAs5Gw
66,165000.0,1.7,unknown,49500.0,guatemala,Will Sanchez,UCq-iyRfzsV-B5Efy44jSzLg
67,163000.0,1.1,unknown,48900.0,guatemala,Ale Mendoza,UCaQ5H6peW6T6nag2x7Y4t5g
68,158000.0,0.58,unknown,47400.0,guatemala,Lau Lopez,UCQNL31BTJH8WDF1MAzM6E5g
69,156000.0,0.58,unknown,46800.0,guatemala,Lowsan Melgar,UCNdJQuDGC3wYfRlk8-6SoiA
70,154000.0,0.1,unknown,46200.0,guatemala,Como Zea,UCuGMi-M5NrsBgvC4E4sQ0vw
71,153000.0,0.1,unknown,45900.0,guatemala,rolandoantonio1998,UCx6-L3YwlK2y9v9ZhuKt4tg
72,153000.0,2.0,unknown,45900.0,guatemala,Wilo Senpai,UC4H9MqdtYl7SM8sZmEb0iCA
73,147000.0,0.2,unknown,44100.0,guatemala,Apóstol Sergio Enríquez,UCEinxNR_GbtpoylIWudPXKQ
74,145000.0,0.2,unknown,43500.0,guatemala,No mo mo No,UCLZL-j8ZmUgHGIe9DqIlEmg
75,143000.0,0.58,unknown,42900.0,guatemala,Iglesia Tiempos de Gloria,UCaS9wk1rJvnidKXvYM7T1Tw
76,141000.0,0.58,unknown,42300.0,guatemala,Andry Carías,UChqZKHxJbwSL3yyFE9yFIzg
77,138000.0,0.58,unknown,41400.0,guatemala,Guatevisión,UCDaIW3kDab95q7iCSeVAnbQ
78,136000.0,0.58,unknown,40800.0,guatemala,JCam,UCQ7p_eLyeJZM3x-8W3g_gPw
79,135000.0,0.5,unknown,40500.0,guatemala,Ovi Official,UCkThWh6QWCPbvcrwrQsMdsA
80,127000.0,0.8,unknown,38100.0,guatemala,KARU COVERS,UCx5Y0M6LA98VYkC--lIq_zg
81,126000.0,6.6,unknown,37800.0,guatemala,Billy Music,UC5X21EbgWJh_f76oze03bOw
82,122000.0,0.58,unknown,36600.0,guatemala,BLW Online Trading,UCUMSniphxBw60RcLmBReWXg
83,122000.0,0.58,unknown,36600.0,guatemala,Soy502,UCAlZ-t5AKY-30C0gQWtH7EA
84,122000.0,0.58,unknown,36600.0,guatemala,Cronos Time GT,UCH1AYkCs1GpNK_xUwFYTsaQ
85,119000.0,0.58,unknown,35700.0,guatemala,Alex llenaroYT,UC4iGhcCJqLbVlGUdJ865JFQ
86,118000.0,0.58,unknown,35400.0,guatemala,Soy Uveka,UCX8Y8lebx8KRAzzjL8-jOFA
87,115000.0,0.58,unknown,34500.0,guatemala,T13 Noticias Guatemala,UCq0Cm-3SKthEySQc2JZBi1A
88,113000.0,0.2,unknown,33900.0,guatemala,Gaby Asturias,UCOe8UPkBzuOylJQIrSGwlcg
89,112000.0,1.0,unknown,33600.0,guatemala,Las Inolvidables,UCBQ9OCZNvmC--OH_e-qGGiA
90,111000.0,0.58,unknown,33300.0,guatemala,Gobierno de Guatemala,UCh4GjKBcqxOsL_Bt8gCCSLg
91,110000.0,0.58,unknown,33000.0,guatemala,RaniDraws Dibujo!,UCGoQDOepQh7UQ66i9D0A8Sg
92,108000.0,0.58,unknown,32400.0,guatemala,Queen Army :3,UC_taOAAi8rUyb_mbe7Rm9zA
93,107000.0,0.58,unknown,32100.0,guatemala,Marilú Y Los Niños - Escuela Dominical,UCGCMk6v4UOfvMedBITZwm6g
94,104000.0,0.1,unknown,31200.0,guatemala,Daysi DI,UC8DWypWJcfEW0tSvzcT8Mfw
95,103000.0,0.58,unknown,30900.0,guatemala,Movimiento GT,UCyW__FKBLHe8onEfY5dbn0g
96,97300.0,0.1,unknown,29200.0,guatemala,Las Locuras de Pepito El Muñuña.,UCfPAnXKVtGCy4iqgVxsv3Rw
97,94300.0,0.58,unknown,28300.0,guatemala,El Quetzalito Futbolero,UC0bmpKeq5W1Xg6btMAt6ZaQ
